k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
20,2.75,25,0.6,0.7025981205085682,0.19606524298861927,0.5738218321467458,9
20,2.5,25,0.6,0.6992562440323634,0.1960771840349056,0.573831935398679,9
20,2.25,25,0.6,0.6992562440323634,0.1960918444027373,0.5738491313251083,9
20,3.0,20,0.6,0.7009146188250666,0.19608059153766325,0.5738729156877453,9
20,2.0,25,0.6,0.6992562440323634,0.19610929499296093,0.5738735939713058,9
20,2.75,20,0.6,0.7009146188250666,0.1960904812855303,0.5738792840072269,9
25,2.5,25,0.7,0.6992311171415648,0.19607577039198232,0.5738852416545622,9
25,2.25,25,0.7,0.6992311171415648,0.1960871743715561,0.5738869267466123,9
20,2.5,20,0.6,0.6992562440323634,0.1961020434904671,0.57388994339978,9
25,2.75,25,0.7,0.7009146188250666,0.1960686864044271,0.5738958198857148,9
25,2.0,25,0.7,0.6975727423488617,0.1961030234198015,0.5739011800902654,9
20,2.25,20,0.6,0.6975727423488617,0.19611531183991446,0.5739049587176629,9
20,1.75,25,0.6,0.6975727423488617,0.19612960902440124,0.5739055068193594,9
25,3.0,25,0.7,0.7009146188250666,0.1960658024392182,0.5739183794100116,9
20,2.0,20,0.6,0.6975727423488617,0.1961303210695861,0.5739243988011855,9
25,1.75,25,0.7,0.6975727423488617,0.19612344775935645,0.5739283304907586,9
20,1.5,25,0.6,0.6975727423488617,0.1961528620119569,0.5739450630530265,9
20,1.75,20,0.6,0.6975727423488617,0.1961471069652327,0.57394833657581,9
25,1.5,25,0.7,0.6959143675561585,0.19614858276829525,0.5739687315840336,9
20,1.5,20,0.6,0.6975727423488617,0.19616570636030262,0.5739768491422406,9
25,1.75,30,0.7,0.7008894919342681,0.19615113917193286,0.5740075885718262,9
25,1.5,30,0.7,0.6992311171415648,0.1961631875961363,0.5740097429891897,9
25,2.0,20,0.7,0.6975727423488617,0.19614480599032655,0.5740126508975563,9
25,2.25,20,0.7,0.6975727423488617,0.19613488339026902,0.5740131884094888,9
25,1.75,20,0.7,0.6975727423488617,0.19615756538198514,0.5740200024452711,9
25,2.5,20,0.7,0.6975727423488617,0.1961277326704495,0.5740214884030023,9
20,1.5,30,0.6,0.6975727423488617,0.1961819769458096,0.5740245204783752,9
25,2.0,30,0.7,0.7008894919342681,0.1961474674082964,0.5740298704576918,9
25,1.5,20,0.7,0.6959143675561585,0.19617322903380302,0.5740353810127679,9
20,1.75,30,0.6,0.6992311171415648,0.1961773377977689,0.5740361967006895,9
25,2.75,20,0.7,0.6975727423488617,0.19612329144034973,0.574037435307551,9
20,1.5,10,0.6,0.6975727423488617,0.19620227149883826,0.5740443827727266,9
20,1.75,10,0.6,0.6975727423488617,0.19619985600473497,0.5740445619962123,9
20,2.0,10,0.6,0.6975727423488617,0.19619789959689837,0.5740460320833647,9
20,1.5,15,0.6,0.6975727423488617,0.19619707369995482,0.5740463611414132,9
20,1.0,20,0.6,0.6975727423488617,0.19620849817686598,0.5740479284178439,9
20,1.0,25,0.6,0.6975727423488617,0.19620849817686598,0.5740479284178439,9
20,1.0,15,0.6,0.6975727423488617,0.19620849817686598,0.5740479284178439,9
20,1.0,30,0.6,0.6975727423488617,0.19620849817686598,0.5740479284178439,9
20,1.0,10,0.6,0.6975727423488617,0.19620849817686598,0.5740479284178439,9
20,2.25,10,0.6,0.6975727423488617,0.19619639782254167,0.5740487857535664,9
20,1.75,15,0.6,0.6975727423488617,0.19619290774464057,0.5740495138493941,9
20,2.5,10,0.6,0.6975727423488617,0.19619534635326188,0.5740528161971141,9
20,2.0,15,0.6,0.6975727423488617,0.1961897538186293,0.5740552588358354,9
20,2.75,10,0.6,0.6975727423488617,0.1961947409853019,0.574058117070992,9
25,3.0,20,0.7,0.6975727423488617,0.19612149978368676,0.5740609241657323,9
20,2.0,30,0.6,0.7042313684104728,0.19617822822274553,0.5740628358806719,9
20,2.25,15,0.6,0.6975727423488617,0.19618759835174845,0.5740635741529266,9
20,3.0,10,0.6,0.6975727423488617,0.19619457763974443,0.5740646824944623,9
20,2.5,15,0.6,0.6975727423488617,0.19618642821199905,0.5740744394399298,9
25,2.25,30,0.7,0.7042062415196744,0.1961519027878762,0.5740757914213107,9
20,2.75,15,0.6,0.6975727423488617,0.19618623070307026,0.5740878358979801,9
25,1.0,30,0.7,0.6959143675561585,0.19621355191906928,0.5740908300499217,9
25,1.0,15,0.7,0.6959143675561585,0.19621355191906928,0.5740908300499217,9
25,1.0,25,0.7,0.6959143675561585,0.19621355191906928,0.5740908300499217,9
25,1.0,10,0.7,0.6959143675561585,0.19621355191906928,0.5740908300499217,9
25,1.0,20,0.7,0.6959143675561585,0.19621355191906928,0.5740908300499217,9
20,3.0,15,0.6,0.6975727423488617,0.19618699356074198,0.5741037462620645,9
20,2.25,30,0.6,0.7059148700939745,0.19618449214559217,0.5741039998068064,9
25,1.5,10,0.7,0.6959143675561585,0.19621635240037608,0.5741143811953165,9
25,1.5,15,0.7,0.6959143675561585,0.1962107406909804,0.5741217181413693,9
25,1.75,10,0.7,0.6959143675561585,0.19621886559567633,0.574129614296406,9
10,3.0,20,0.5,0.704231368410473,0.19573932666976362,0.5741412298599532,9
25,1.75,15,0.7,0.6959143675561585,0.19621182897762773,0.5741441238546001,9
25,2.5,30,0.7,0.705889743203176,0.19616418748617287,0.5741446070904149,9
10,3.0,25,0.5,0.704231368410473,0.19574423102117955,0.5741461713132483,9
25,2.0,10,0.7,0.6959143675561585,0.19622210884324529,0.5741471356394696,9
10,2.75,20,0.5,0.7025729936177698,0.19574678523385713,0.5741528903979369,9
10,2.75,25,0.5,0.704231368410473,0.19574994046282687,0.5741543760453194,9
20,2.5,30,0.6,0.7042564953012714,0.19619597941169417,0.5741592729090919,9
10,2.5,25,0.5,0.704231368410473,0.1957565171355918,0.5741646658157259,9
10,2.5,20,0.5,0.7042313684104728,0.19575480267896483,0.5741658668973866,9
25,2.25,10,0.7,0.6959143675561585,0.196226073595252,0.5741669342885259,9
25,2.0,15,0.7,0.6975727423488617,0.1962145436158245,0.5741711136909571,9
10,2.25,25,0.5,0.7042313684104728,0.19576397613233604,0.5741770753832361,9
10,2.25,20,0.5,0.7042313684104728,0.1957633862004518,0.5741801739294463,9
25,2.5,10,0.7,0.6959143675561585,0.19623075161513986,0.5741890006039332,9
10,2.0,25,0.5,0.705889743203176,0.19577233283592618,0.5741916404338971,9
10,2.0,20,0.5,0.7042313684104728,0.19577254310450726,0.5741958264255913,9
25,2.25,15,0.7,0.6975727423488617,0.19621885884306367,0.5742026506290742,9
10,1.75,25,0.5,0.705889743203176,0.19578160291934715,0.5742083975964941,9
10,1.75,20,0.5,0.7042313684104728,0.19578228080773263,0.5742128396814774,9
25,2.75,10,0.7,0.6959143675561585,0.19623613497672487,0.5742133262244787,9
10,1.5,25,0.5,0.705889743203176,0.1957918023454416,0.5742273844577924,9
20,2.75,30,0.6,0.7042564953012714,0.1962125457108576,0.5742282613560706,9
10,1.5,20,0.5,0.7042313684104728,0.19579260683658925,0.5742312293606333,9
25,2.75,30,0.7,0.7075481179958792,0.19618407515525488,0.5742356232950341,9
