k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
35,2.25,30,0.7,0.7892547842796599,0.1532431845736829,0.46554634195222927,9
35,2.5,30,0.7,0.7892547842796599,0.1533585690388842,0.46580001364699863,9
30,3.0,20,0.7,0.790913159072363,0.15300458343852127,0.4660626312961328,9
35,2.75,30,0.7,0.7875964094869566,0.15348236305087182,0.4660709009098471,9
30,2.75,20,0.7,0.790913159072363,0.15302312718833277,0.4661814794553511,9
30,2.5,20,0.7,0.7892547842796599,0.15304541308432557,0.46630741610691406,9
35,3.0,30,0.7,0.7875964094869566,0.15361444200930477,0.4663586119755373,9
30,2.25,20,0.7,0.7892547842796599,0.15307148617105698,0.4664405288883952,9
30,3.0,25,0.7,0.7943352022954013,0.1531740498007839,0.4665081824583512,9
30,2.75,25,0.7,0.790913159072363,0.15316587742090085,0.4665588543911405,9
30,2.0,20,0.7,0.7910184527099949,0.153101398491703,0.46658092084538644,9
30,2.5,25,0.7,0.790913159072363,0.1531629376503095,0.46661996275148154,9
30,3.0,15,0.7,0.7874911158493247,0.15320491580266962,0.4666772116847583,9
30,2.25,25,0.7,0.790913159072363,0.15316531388100105,0.46669169112470704,9
30,2.75,15,0.7,0.7874911158493247,0.15320307512562015,0.4667282960326165,9
30,1.75,20,0.7,0.7910184527099949,0.15313520917359622,0.46672871053944565,9
30,2.0,25,0.7,0.790913159072363,0.15317310173293963,0.46677424865222444,9
30,2.5,15,0.7,0.7874911158493247,0.15320372496996432,0.46678404707375915,9
30,2.25,15,0.7,0.7892547842796599,0.1532068756897002,0.4668444788339909,9
30,3.0,10,0.7,0.7892547842796599,0.15322425237898094,0.46685579680442946,9
30,1.75,25,0.7,0.7892547842796599,0.15318640942838258,0.46686787071446173,9
30,1.5,20,0.7,0.7892547842796599,0.15317298449877378,0.4668840321364109,9
30,2.75,10,0.7,0.7892547842796599,0.15322217665080784,0.46688760848085953,9
30,2.0,15,0.7,0.7892547842796599,0.1532125408524721,0.46690961316906754,9
